manifestation_id,source_channel,source_record_id,title,year,doi,pmid,openalex_id,normalized_url,raw_artifact_locator,raw_artifact_checksum,retrieval_run_id,query_locator,provenance_status
OPENALEX:W4280604323,OPENALEX,W4280604323,Predicting Hypertension Based on Machine Learning Methods: A Case Study in Northwest Vietnam,2022,10.1007/s11036-022-01984-w,,W4280604323,https://doi.org/10.1007/s11036-022-01984-w,openalex/openalex-api-20260731T204525+0700/page-001.raw,cc63bed157c8017baca9e3cf49611c2f7d5c2737b6915173aaf2ac7c966fbdba,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4283015290,OPENALEX,W4283015290,The Chinese Metabolic Management Centers,2022,10.1111/1753-0407.13290,35712984,W4283015290,https://doi.org/10.1111/1753-0407.13290,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4283799763,OPENALEX,W4283799763,Index,2022,10.1108/978-1-80262-637-720221018,,W4283799763,https://doi.org/10.1108/978-1-80262-637-720221018,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4285152138,OPENALEX,W4285152138,"Ai Based Air Quality Pm2.5 Forecasting Models for Developing Countries: A Case Study of Ho Chi Minh City, Vietnam",2022,10.2139/ssrn.4111434,,W4285152138,https://doi.org/10.2139/ssrn.4111434,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4290755880,OPENALEX,W4290755880,A Review of Earth Observation-Based Drought Studies in Southeast Asia,2022,10.3390/rs14153763,,W4290755880,https://doi.org/10.3390/rs14153763,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4292958755,OPENALEX,W4292958755,Index,2022,10.1108/978-1-80117-226-420221017,,W4292958755,https://doi.org/10.1108/978-1-80117-226-420221017,openalex/openalex-api-20260731T204525+0700/page-014.raw,25d78a8ffa8b11a4be6dd8b38ee00991b6902b208810f51f0ca606d3f29d72fe,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4293715374,OPENALEX,W4293715374,Classification of Tetanus Severity in Intensive-Care Settings for Low-Income Countries Using Wearable Sensing,2022,10.3390/s22176554,36081013,W4293715374,https://doi.org/10.3390/s22176554,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4295190198,OPENALEX,W4295190198,Flood risk mapping and analysis using an integrated framework of machine learning models and analytic hierarchy process,2022,10.1111/risa.14018,36088657,W4295190198,https://doi.org/10.1111/risa.14018,openalex/openalex-api-20260731T204525+0700/page-001.raw,cc63bed157c8017baca9e3cf49611c2f7d5c2737b6915173aaf2ac7c966fbdba,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4297788599,OPENALEX,W4297788599,Application of deep learning techniques in supportting the diagnosis of pneumonia through X-ray images,2021,10.56824/vujs.2021nt24,,W4297788599,https://doi.org/10.56824/vujs.2021nt24,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4297884396,OPENALEX,W4297884396,Multidimensional Machine Learning on 2173 COVID-19 Patients in Vietnam,2022,10.20944/preprints202209.0291.v1,,W4297884396,https://doi.org/10.20944/preprints202209.0291.v1,openalex/openalex-api-20260731T204525+0700/page-003.raw,2ef15a7a70da1e0c1ba3a24c3396aa1a038516be2024a3f08936666427ce4457,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4297936949,OPENALEX,W4297936949,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study (Preprint),2022,10.2196/preprints.42895,,W4297936949,https://doi.org/10.2196/preprints.42895,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4304112139,OPENALEX,W4304112139,"AI-based air quality PM2.5 forecasting models for developing countries: A case study of Ho Chi Minh City, Vietnam",2022,10.1016/j.uclim.2022.101315,,W4304112139,https://doi.org/10.1016/j.uclim.2022.101315,openalex/openalex-api-20260731T204525+0700/page-003.raw,2ef15a7a70da1e0c1ba3a24c3396aa1a038516be2024a3f08936666427ce4457,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4309865374,OPENALEX,W4309865374,Predicting the risk of osteoporosis in older Vietnamese women using machine learning approaches,2022,10.1038/s41598-022-24181-x,36418408,W4309865374,https://doi.org/10.1038/s41598-022-24181-x,openalex/openalex-api-20260731T204525+0700/page-001.raw,cc63bed157c8017baca9e3cf49611c2f7d5c2737b6915173aaf2ac7c966fbdba,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4310934232,OPENALEX,W4310934232,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project (Preprint),2022,10.2196/preprints.44720,,W4310934232,https://doi.org/10.2196/preprints.44720,openalex/openalex-api-20260731T204525+0700/page-009.raw,d8052c422dfee1bcc043965b6c8f38ad8e3b0206af91d662e111aa0e69b78848,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4311631211,OPENALEX,W4311631211,"Measuring adherence, acceptability and likability of an artificial-intelligence-based, gamified phone application to improve the quality of dietary choices of adolescents in Ghana and Vietnam: Protocol of a randomized controlled pilot test",2022,10.3389/fdgth.2022.961604,36561922,W4311631211,https://doi.org/10.3389/fdgth.2022.961604,openalex/openalex-api-20260731T204525+0700/page-003.raw,2ef15a7a70da1e0c1ba3a24c3396aa1a038516be2024a3f08936666427ce4457,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4312581401,OPENALEX,W4312581401,Predictive Modelling of Diseases Based on a Network and Machine Learning Approach,2022,10.1007/978-981-19-8234-7_50,,W4312581401,https://doi.org/10.1007/978-981-19-8234-7_50,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4313690381,OPENALEX,W4313690381,Characteristics of Fatal Occupational Injuries in Migrant Workers in South Korea: A Machine Learning Study,2022,10.2139/ssrn.4314078,,W4313690381,https://doi.org/10.2139/ssrn.4314078,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4317000469,OPENALEX,W4317000469,Feasibility and accuracy of artificial intelligence for automatic qualification of two-dimensional and three-dimensional left ventricular ejection fraction and global longitudinal strain in echocardiography,2023,10.47972/vjcts.v40i.836,,W4317000469,https://doi.org/10.47972/vjcts.v40i.836,openalex/openalex-api-20260731T204525+0700/page-009.raw,d8052c422dfee1bcc043965b6c8f38ad8e3b0206af91d662e111aa0e69b78848,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4317347026,OPENALEX,W4317347026,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study,2023,10.2196/42895,36668902,W4317347026,https://doi.org/10.2196/42895,openalex/openalex-api-20260731T204525+0700/page-002.raw,a91f6c605ced04dfacef7bf6474726dbd67a67f11cd34608c4294b609b0cfbc7,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4317470412,OPENALEX,W4317470412,Antimicrobial stewardship at the emergency department: Dead bugs do not mutate!,2023,10.1016/j.ejim.2023.01.014,36669904,W4317470412,https://doi.org/10.1016/j.ejim.2023.01.014,openalex/openalex-api-20260731T204525+0700/page-010.raw,567d223c6daff1b7c3515e6c3c45bad21909518ff1d22f77271a97076d3ba2eb,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4318619546,OPENALEX,W4318619546,Index,2023,10.1108/978-1-80262-277-520231024,,W4318619546,https://doi.org/10.1108/978-1-80262-277-520231024,openalex/openalex-api-20260731T204525+0700/page-014.raw,25d78a8ffa8b11a4be6dd8b38ee00991b6902b208810f51f0ca606d3f29d72fe,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4319994231,OPENALEX,W4319994231,New year greetings from the Editor-in-Chief of the Asia–Pacific Journal of Oncology Nursing,2023,10.1016/j.apjon.2023.100185,36814522,W4319994231,https://doi.org/10.1016/j.apjon.2023.100185,openalex/openalex-api-20260731T204525+0700/page-013.raw,1e79e9ecb8063e55faa657fa937037c99544712e501b32e59db78d1fdbd1c007,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4321368510,OPENALEX,W4321368510,"CRT-101.00 Acute Coronary Syndrome in Patients &gt; 80 Was Due to Slow Flow, Only Few Severe Lesions: An Angiographic Coronary Flow and Machine Learning Analysis for Personalized Medicine Management",2023,10.1016/j.jcin.2023.01.042,,W4321368510,https://doi.org/10.1016/j.jcin.2023.01.042,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4321595697,OPENALEX,W4321595697,"Multi-output machine learning model for regional air pollution forecasting in Ho Chi Minh City, Vietnam",2023,10.1016/j.envint.2023.107848,36842381,W4321595697,https://doi.org/10.1016/j.envint.2023.107848,openalex/openalex-api-20260731T204525+0700/page-001.raw,cc63bed157c8017baca9e3cf49611c2f7d5c2737b6915173aaf2ac7c966fbdba,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4323074472,OPENALEX,W4323074472,Development and Asian-wide validation of the Grade for Interpretable Field Triage (GIFT) for predicting mortality in pre-hospital patients using the Pan-Asian Trauma Outcomes Study (PATOS),2023,10.1016/j.lanwpc.2023.100733,37283981,W4323074472,https://doi.org/10.1016/j.lanwpc.2023.100733,openalex/openalex-api-20260731T204525+0700/page-002.raw,a91f6c605ced04dfacef7bf6474726dbd67a67f11cd34608c4294b609b0cfbc7,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4323825254,OPENALEX,W4323825254,The US National Academy of Medicine,2023,10.1097/phm.0000000000002234,36898014,W4323825254,https://doi.org/10.1097/phm.0000000000002234,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4362712530,OPENALEX,W4362712530,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project,2023,10.2196/44720,37058576,W4362712530,https://doi.org/10.2196/44720,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4367048429,OPENALEX,W4367048429,A New Hope in the Fight Against Antimicrobial Resistance with Artificial Intelligence,2022,,,W4367048429,https://openalex.org/WW4367048429,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4377043317,OPENALEX,W4377043317,A PROSPECTIVE CLINICAL STUDY ON THE USE OF A NON-INVASIVE WEARABLE DEVICE AND NEURAL NETWORK MODELS FOR PATIENTS WITH DENGUE,2023,10.1016/j.ijid.2023.04.017,,W4377043317,https://doi.org/10.1016/j.ijid.2023.04.017,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4380988014,OPENALEX,W4380988014,The Utilization of Machine Learning Algorithms for Assisting Physicians in the Diagnosis of Diabetes,2023,10.3390/diagnostics13122087,37370981,W4380988014,https://doi.org/10.3390/diagnostics13122087,openalex/openalex-api-20260731T204525+0700/page-002.raw,a91f6c605ced04dfacef7bf6474726dbd67a67f11cd34608c4294b609b0cfbc7,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4382192984,OPENALEX,W4382192984,A LASSO-based model for financial distress of the Vietnamese listed firms: Does the covid-19 pandemic matter?,2023,10.1080/23322039.2023.2210361,,W4382192984,https://doi.org/10.1080/23322039.2023.2210361,openalex/openalex-api-20260731T204525+0700/page-003.raw,2ef15a7a70da1e0c1ba3a24c3396aa1a038516be2024a3f08936666427ce4457,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4382919153,OPENALEX,W4382919153,"Applying artificial intelligence and digital health technologies, Viet Nam",2023,10.2471/blt.22.289423,37397176,W4382919153,https://doi.org/10.2471/blt.22.289423,openalex/openalex-api-20260731T204525+0700/page-001.raw,cc63bed157c8017baca9e3cf49611c2f7d5c2737b6915173aaf2ac7c966fbdba,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4383894036,OPENALEX,W4383894036,Towards regional progress: <scp>APSR</scp> 2022 Big Five Lung Diseases Workshop,2023,10.1111/resp.14548,37433568,W4383894036,https://doi.org/10.1111/resp.14548,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4383961821,OPENALEX,W4383961821,Index,2023,10.1108/978-1-80455-588-020231017,,W4383961821,https://doi.org/10.1108/978-1-80455-588-020231017,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4385486558,OPENALEX,W4385486558,Prevalence-Based Gradation (PBG) Process To Tackle Misinformation And Disinformation On Social Media,2023,10.2139/ssrn.4528682,,W4385486558,https://doi.org/10.2139/ssrn.4528682,openalex/openalex-api-20260731T204525+0700/page-013.raw,1e79e9ecb8063e55faa657fa937037c99544712e501b32e59db78d1fdbd1c007,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4385990480,OPENALEX,W4385990480,PhoBERT: Application in Disease Classification based on Vietnamese Symptom Analysis,2023,10.2478/acss-2023-0004,,W4385990480,https://doi.org/10.2478/acss-2023-0004,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4386636575,OPENALEX,W4386636575,Application of AI Tools in Creating Datasets from a Real Data Component for Structural Health Monitoring,2023,10.1201/9781003306924-9,,W4386636575,https://doi.org/10.1201/9781003306924-9,openalex/openalex-api-20260731T204525+0700/page-002.raw,a91f6c605ced04dfacef7bf6474726dbd67a67f11cd34608c4294b609b0cfbc7,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4387091800,OPENALEX,W4387091800,Measuring Racial Sentiment Using Social Media Is Harder Than It Seems,2023,10.1097/ede.0000000000001672,37756311,W4387091800,https://doi.org/10.1097/ede.0000000000001672,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4387789526,OPENALEX,W4387789526,DIKO: A Two-Stage Hybrid Network for Knee Osteoarthritis Diagnosis Using Deep Learning,2023,10.1007/978-3-031-46573-4_33,,W4387789526,https://doi.org/10.1007/978-3-031-46573-4_33,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4388328349,OPENALEX,W4388328349,Real-Time Magnetic Tracking and Diagnosis of COVID-19 via Machine Learning,2023,10.48550/arxiv.2311.00737,,W4388328349,https://doi.org/10.48550/arxiv.2311.00737,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4389329616,OPENALEX,W4389329616,Digital health technology adoption in five Vietnamese hospitals: a self-report assessment (Preprint),2023,10.2196/preprints.53483,,W4389329616,https://doi.org/10.2196/preprints.53483,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4389366255,OPENALEX,W4389366255,Evaluating Audio Feature Extraction Methods for Identifying Bee Queen Presence,2023,10.1145/3628797.3628852,,W4389366255,https://doi.org/10.1145/3628797.3628852,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4389379814,OPENALEX,W4389379814,Securing Collaborative Medical AI by Using Differential Privacy: Domain Transfer for Classification of Chest Radiographs,2023,10.1148/ryai.230212,,W4389379814,https://doi.org/10.1148/ryai.230212,openalex/openalex-api-20260731T204525+0700/page-002.raw,a91f6c605ced04dfacef7bf6474726dbd67a67f11cd34608c4294b609b0cfbc7,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4389489459,OPENALEX,W4389489459,IAB 16th World Congress,2023,10.1111/bioe.13252,38063456,W4389489459,https://doi.org/10.1111/bioe.13252,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4389510789,OPENALEX,W4389510789,Selection of Optimal Mathematical Models for Simulating and Forecasting Vertical Movements,2023,10.1007/978-3-031-43759-5_23,,W4389510789,https://doi.org/10.1007/978-3-031-43759-5_23,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4390055369,OPENALEX,W4390055369,"Machine Learning Models for Fine Particulate Matter (PM2.5) Prediction: A Case Study in Bac Ninh Province, Vietnam",2023,10.52939/ijg.v19i12.2975,,W4390055369,https://doi.org/10.52939/ijg.v19i12.2975,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4390447031,OPENALEX,W4390447031,Predicting Load-Deflection of Composite Concrete Bridges Using Machine Learning Models,2023,10.58845/jstt.utt.2023.en.3.4.44-52,,W4390447031,https://doi.org/10.58845/jstt.utt.2023.en.3.4.44-52,openalex/openalex-api-20260731T204525+0700/page-003.raw,2ef15a7a70da1e0c1ba3a24c3396aa1a038516be2024a3f08936666427ce4457,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W4390450387,OPENALEX,W4390450387,Towards Mental Health Analysis in Social Media for Low-resourced Languages,2023,10.1145/3638761,,W4390450387,https://doi.org/10.1145/3638761,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
