canonical_record_id,primary_manifestation_id,title,year,source_channels,doi,pmid,openalex_id,official_document_number,member_manifestation_count,member_manifestation_ids,duplicate_status,duplicate_basis,preferred_version_reason,screening_status,provenance_status
CANON-00292,OPENALEX:W4251098518,Regular Issue,2021,OPENALEX,10.35940/ijitee.10.4,NOT_APPLICABLE,W4251098518,NOT_APPLICABLE,1,OPENALEX:W4251098518,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00293,OPENALEX:W4413232052,Karasteristik Sistem Pelayanan Angkutan Perkotaan Di Kota Makassar,2025,OPENALEX,10.35965/jups.v5i3.633,NOT_APPLICABLE,W4413232052,NOT_APPLICABLE,1,OPENALEX:W4413232052,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00294,PMID:41911083,Automated 12-Lead Electrocardiograms (ECG) Digitization and WaveForm DataBase (WFDB) Standardization: Insights from Vietnamese Clinical Data.,2026,PUBMED,10.3791/70359,41911083,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:41911083,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00295,OPENALEX:W4405214383,Prediction of building subsidence in Vietnam using machine learning techniques based on leveling results,2024,OPENALEX,10.3846/gac.2024.20237,NOT_APPLICABLE,W4405214383,NOT_APPLICABLE,1,OPENALEX:W4405214383,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00296,OPENALEX:W7116674418,Editorial,2025,OPENALEX,10.3897/jucs.183050,NOT_APPLICABLE,W7116674418,NOT_APPLICABLE,1,OPENALEX:W7116674418,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00297,OPENALEX:W4417273604,An Android-Based mHealth App for Color Vision Screening and Career Guidance: Design and Validation,2025,OPENALEX,10.3991/ijoe.v21i14.58157,NOT_APPLICABLE,W4417273604,NOT_APPLICABLE,1,OPENALEX:W4417273604,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00298,OPENALEX:W4397032867,The evidence for evidence-based medicine,2023,OPENALEX,10.4103/amsr.amsr_19_23,NOT_APPLICABLE,W4397032867,NOT_APPLICABLE,1,OPENALEX:W4397032867,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00299,OPENALEX:W7152028441,From COVID-19 to Nipah virus preparedness in low- and middle-income countries: Re-centering points of decision and responsible AI,2026,OPENALEX,10.4103/apjtm.apjtm_118_26,NOT_APPLICABLE,W7152028441,NOT_APPLICABLE,1,OPENALEX:W7152028441,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00300,OPENALEX:W7162791292,Fluid-sparing hyperoncotic albumin in severe dengue: A retrospective case series,2026,OPENALEX,10.4103/apjtm.apjtm_142_26,NOT_APPLICABLE,W7162791292,NOT_APPLICABLE,1,OPENALEX:W7162791292,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00301,OPENALEX:W4415947404,"Commemorating Roberto M Lang: The Man Who Knew How to Capture the Depth, Surface Texture, and Spirit of the Heart",2025,OPENALEX,10.4103/jcpc.jcpc_58_25,NOT_APPLICABLE,W4415947404,NOT_APPLICABLE,1,OPENALEX:W4415947404,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00302,OPENALEX:W7117548376,Percutaneous versus Surgical Coronary Revascularization: The Heart Wins Either Way,2025,OPENALEX,10.4103/jcpc.jcpc_69_25,NOT_APPLICABLE,W7117548376,NOT_APPLICABLE,1,OPENALEX:W7117548376,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00303,PMID:39430352,"Effectiveness of artificial intelligence for diabetic retinopathy screening in community in Binh Dinh Province, Vietnam.",2024,OPENALEX | PUBMED,10.4103/tjo.tjo-d-23-00101,39430352,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4402526630 | PMID:39430352,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00304,OPENALEX:W4414528596,VMHQA: A Vietnamese Multi-choice Dataset for Mental Health Domain Question Answering,2025,OPENALEX,10.4108/eetsis.7678,NOT_APPLICABLE,W4414528596,NOT_APPLICABLE,1,OPENALEX:W4414528596,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00305,OPENALEX:W7160442136,AI for Sustainable Development in Middle-Income Southeast Asia,2026,OPENALEX,10.4324/9781003715689-3,NOT_APPLICABLE,W7160442136,NOT_APPLICABLE,1,OPENALEX:W7160442136,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00306,OPENALEX:W4409352764,Optimizing machine learning models for enhanced forest fire susceptibility mapping in Gia Lai province,2024,OPENALEX,10.46326/jmes.2025.66(2).02,NOT_APPLICABLE,W4409352764,NOT_APPLICABLE,1,OPENALEX:W4409352764,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00307,OPENALEX:W4414706958,AI-Powered Cardiovascular Risk Prediction: Integrating Wearable Biosensors and Machine Learning Algorithms,2025,OPENALEX,10.47191/jefms/v8-i9-57,NOT_APPLICABLE,W4414706958,NOT_APPLICABLE,1,OPENALEX:W4414706958,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00308,OPENALEX:W4317000469,Feasibility and accuracy of artificial intelligence for automatic qualification of two-dimensional and three-dimensional left ventricular ejection fraction and global longitudinal strain in echocardiography,2023,OPENALEX,10.47972/vjcts.v40i.836,NOT_APPLICABLE,W4317000469,NOT_APPLICABLE,1,OPENALEX:W4317000469,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00309,OPENALEX:W7162111234,COPD-related mechanisms and risk signatures of cognitive impairment in the aging population,2026,OPENALEX,10.48321/d14bfd6036,NOT_APPLICABLE,W7162111234,NOT_APPLICABLE,1,OPENALEX:W7162111234,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00310,OPENALEX:W7155372537,Which Works Best for Vietnamese? A Practical Study of Information Retrieval Methods across Domains,2026,OPENALEX,10.48448/2a35-ph29,NOT_APPLICABLE,W7155372537,NOT_APPLICABLE,1,OPENALEX:W7155372537,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00311,OPENALEX:W4388328349,Real-Time Magnetic Tracking and Diagnosis of COVID-19 via Machine Learning,2023,OPENALEX,10.48550/arxiv.2311.00737,NOT_APPLICABLE,W4388328349,NOT_APPLICABLE,1,OPENALEX:W4388328349,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00312,OPENALEX:W4400023013,Real-time Speech Summarization for Medical Conversations,2024,OPENALEX,10.48550/arxiv.2406.15888,NOT_APPLICABLE,W4400023013,NOT_APPLICABLE,1,OPENALEX:W4400023013,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00313,OPENALEX:W4401306284,Sentiment Reasoning for Healthcare,2024,OPENALEX,10.48550/arxiv.2407.21054,NOT_APPLICABLE,W4401306284,NOT_APPLICABLE,1,OPENALEX:W4401306284,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00314,OPENALEX:W4414829294,"Application of machine learning models to predict the relationship between air pollution, ecosystem degradation, and health disparities and lung cancer in Vietnam",2025,OPENALEX,10.48550/arxiv.2504.08651,NOT_APPLICABLE,W4414829294,NOT_APPLICABLE,1,OPENALEX:W4414829294,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00315,OPENALEX:W4415066414,Comparing Large Language Models and Traditional Machine Translation Tools for Translating Medical Consultation Summaries: A Pilot Study,2025,OPENALEX,10.48550/arxiv.2504.16601,NOT_APPLICABLE,W4415066414,NOT_APPLICABLE,1,OPENALEX:W4415066414,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00316,OPENALEX:W7118783085,A Hybrid Architecture for Multi-Stage Claim Document Understanding: Combining Vision-Language Models and Machine Learning for Real-Time Processing,2026,OPENALEX,10.48550/arxiv.2601.01897,NOT_APPLICABLE,W7118783085,NOT_APPLICABLE,1,OPENALEX:W7118783085,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00317,OPENALEX:W7128506310,ViHERMES: A Graph-Grounded Multihop Question Answering Benchmark and System for Vietnamese Healthcare Regulations,2026,OPENALEX,10.48550/arxiv.2602.07361,NOT_APPLICABLE,W7128506310,NOT_APPLICABLE,1,OPENALEX:W7128506310,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00318,OPENALEX:W7131655899,PSF-Med: Measuring and Explaining Paraphrase Sensitivity in Medical Vision Language Models,2026,OPENALEX,10.48550/arxiv.2602.21428,NOT_APPLICABLE,W7131655899,NOT_APPLICABLE,1,OPENALEX:W7131655899,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00319,OPENALEX:W7163583691,Toward Pre-Deployment Assurance for Enterprise AI Agents: Ontology-Grounded Simulation and Trust Certification,2026,OPENALEX,10.48550/arxiv.2606.04037,NOT_APPLICABLE,W7163583691,NOT_APPLICABLE,1,OPENALEX:W7163583691,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00320,OPENALEX:W7171671313,Neurai-VN Benchmark: Standardized Machine Learning Models for Multimodal Digital Phenotyping in Mental Health Classification,2026,OPENALEX,10.48550/arxiv.2607.25232,NOT_APPLICABLE,W7171671313,NOT_APPLICABLE,1,OPENALEX:W7171671313,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00321,OPENALEX:W4409928699,"DEVELOPMENT OF AN INTEGRATED NURSING COMPETENCY FRAMEWORK: SYNTHESIZING VIETNAM’S NATIONAL STANDARDS, COMPETENCY MODELS, AND ASSESSMENT INSTRUMENTS",2025,OPENALEX,10.51298/vmj.v550i1.13913,NOT_APPLICABLE,W4409928699,NOT_APPLICABLE,1,OPENALEX:W4409928699,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00322,OPENALEX:W4410250380,Forecasting HIV Treatment loss of follow up rate Using Deep Learning and Survival Analysis in Ho Chi Minh City,2025,OPENALEX,10.51403/0868-2836/2024/2142,NOT_APPLICABLE,W4410250380,NOT_APPLICABLE,1,OPENALEX:W4410250380,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00323,OPENALEX:W4392580413,"&amp;#160;Air Emission Inventory and AI- based Air Quality Forecasting Models for Developing Countries: A Case Study of Ho Chi Minh City, Vietnam",2024,OPENALEX,10.5194/egusphere-egu24-10056,NOT_APPLICABLE,W4392580413,NOT_APPLICABLE,1,OPENALEX:W4392580413,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00324,OPENALEX:W7162137859,APPLICATION OF ARTIFICIAL INTELLIGENCE TO DEVELOP A MODEL FOR IDENTIFYING MANIA BASED ON VOICE: PRELIMINARY RESULTS,2026,OPENALEX,10.52163/yhc.v67ie1.5097,NOT_APPLICABLE,W7162137859,NOT_APPLICABLE,1,OPENALEX:W7162137859,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00325,OPENALEX:W4225707844,An efficient human activity recognition model based on deep learning approaches,2022,OPENALEX,10.52549/ijeei.v10i1.3438,NOT_APPLICABLE,W4225707844,NOT_APPLICABLE,1,OPENALEX:W4225707844,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00326,OPENALEX:W7147191292,Comprehensive Overview of Artificial Intelligence Applications in Biomedical Research and Precision Medicine (2024–2026),2026,OPENALEX,10.5281/zenodo.19372021,NOT_APPLICABLE,W7147191292,NOT_APPLICABLE,1,OPENALEX:W7147191292,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00327,OPENALEX:W7147014134,Comprehensive Overview of Artificial Intelligence Applications in Biomedical Research and Precision Medicine (2024–2026),2026,OPENALEX,10.5281/zenodo.19372022,NOT_APPLICABLE,W7147014134,NOT_APPLICABLE,1,OPENALEX:W7147014134,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00328,OPENALEX:W7154143679,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,OPENALEX,10.5281/zenodo.19559781,NOT_APPLICABLE,W7154143679,NOT_APPLICABLE,1,OPENALEX:W7154143679,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00329,OPENALEX:W7153986709,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,OPENALEX,10.5281/zenodo.19559782,NOT_APPLICABLE,W7153986709,NOT_APPLICABLE,1,OPENALEX:W7153986709,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00330,OPENALEX:W7154084917,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,OPENALEX,10.5281/zenodo.19559874,NOT_APPLICABLE,W7154084917,NOT_APPLICABLE,1,OPENALEX:W7154084917,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00331,OPENALEX:W7154140122,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,OPENALEX,10.5281/zenodo.19559875,NOT_APPLICABLE,W7154140122,NOT_APPLICABLE,1,OPENALEX:W7154140122,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00332,OPENALEX:W7159931699,Trustworthy RF/Microwave Biomedical AI: Information Fusion and Evaluation Design for Clinical Translation,2026,OPENALEX,10.5281/zenodo.19990363,NOT_APPLICABLE,W7159931699,NOT_APPLICABLE,1,OPENALEX:W7159931699,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00333,OPENALEX:W7159928339,Trustworthy RF/Microwave Biomedical AI: Information Fusion and Evaluation Design for Clinical Translation,2026,OPENALEX,10.5281/zenodo.19990364,NOT_APPLICABLE,W7159928339,NOT_APPLICABLE,1,OPENALEX:W7159928339,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00334,OPENALEX:W7159954887,Trustworthy RF/Microwave Biomedical AI: Information Fusion and Evaluation Design for Clinical Translation,2026,OPENALEX,10.5281/zenodo.19990844,NOT_APPLICABLE,W7159954887,NOT_APPLICABLE,1,OPENALEX:W7159954887,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00335,OPENALEX:W7159973139,LEGAL CHALLENGES IN THE ERA OF ARTIFICIAL INTELLIGENCE REGARDING PATIENTS' RIGHTS: LESSON FOR VIETNAMESE MEDICAL STUDENTS,2026,OPENALEX,10.5281/zenodo.20007941,NOT_APPLICABLE,W7159973139,NOT_APPLICABLE,1,OPENALEX:W7159973139,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00336,OPENALEX:W7159975701,LEGAL CHALLENGES IN THE ERA OF ARTIFICIAL INTELLIGENCE REGARDING PATIENTS' RIGHTS: LESSON FOR VIETNAMESE MEDICAL STUDENTS,2026,OPENALEX,10.5281/zenodo.20007942,NOT_APPLICABLE,W7159975701,NOT_APPLICABLE,1,OPENALEX:W7159975701,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00337,OPENALEX:W7159982790,"PREreview of ""Long-read sequencing of Mycobacterial tuberculosis is comparable to short-read sequencing for antimicrobial resistance prediction and epidemiological studies""",2026,OPENALEX,10.5281/zenodo.20009360,NOT_APPLICABLE,W7159982790,NOT_APPLICABLE,1,OPENALEX:W7159982790,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00338,OPENALEX:W7159940502,"PREreview of ""Long-read sequencing of Mycobacterial tuberculosis is comparable to short-read sequencing for antimicrobial resistance prediction and epidemiological studies""",2026,OPENALEX,10.5281/zenodo.20009361,NOT_APPLICABLE,W7159940502,NOT_APPLICABLE,1,OPENALEX:W7159940502,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00339,OPENALEX:W7160391157,Trustworthy RF/Microwave Biomedical AI: Information Fusion and Evaluation Design for Clinical Translation,2026,OPENALEX,10.5281/zenodo.20045135,NOT_APPLICABLE,W7160391157,NOT_APPLICABLE,1,OPENALEX:W7160391157,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00340,OPENALEX:W7161490122,"PREreview of ""SARS-CoV-2 Introductions into Lao PDR Revealed by Genomic Surveillance, 2021–2024""",2026,OPENALEX,10.5281/zenodo.20257241,NOT_APPLICABLE,W7161490122,NOT_APPLICABLE,1,OPENALEX:W7161490122,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00341,OPENALEX:W7161495963,"PREreview of ""SARS-CoV-2 Introductions into Lao PDR Revealed by Genomic Surveillance, 2021–2024""",2026,OPENALEX,10.5281/zenodo.20257242,NOT_APPLICABLE,W7161495963,NOT_APPLICABLE,1,OPENALEX:W7161495963,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00342,OPENALEX:W7170183232,From Data to Decisions: An AI/IT Intelligence Architecture for Asset-Light International Trading SMEs,2026,OPENALEX,10.5281/zenodo.21506114,NOT_APPLICABLE,W7170183232,NOT_APPLICABLE,1,OPENALEX:W7170183232,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00343,OPENALEX:W7170153913,From Data to Decisions: An AI/IT Intelligence Architecture for Asset-Light International Trading SMEs,2026,OPENALEX,10.5281/zenodo.21506115,NOT_APPLICABLE,W7170153913,NOT_APPLICABLE,1,OPENALEX:W7170153913,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00344,OPENALEX:W7164035859,Cost-Aware Distillation of a Commercial First-Trimester Preeclampsia Screening Engine in Northern Vietnam: Tiered Feature Sets and Explain Ability,2026,OPENALEX,10.52852/tcncyh.v202i5e18.4613,NOT_APPLICABLE,W7164035859,NOT_APPLICABLE,1,OPENALEX:W7164035859,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00345,OPENALEX:W4390055369,"Machine Learning Models for Fine Particulate Matter (PM2.5) Prediction: A Case Study in Bac Ninh Province, Vietnam",2023,OPENALEX,10.52939/ijg.v19i12.2975,NOT_APPLICABLE,W4390055369,NOT_APPLICABLE,1,OPENALEX:W4390055369,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00346,OPENALEX:W7167353707,SENTINEL-Dengue ASEAN-11: An AI-Powered Climate–Geospatial Intelligence System for Dengue Early Warning and Surveillance Prioritization Across Southeast Asia,2026,OPENALEX,10.52939/ijg.v22i6.5044,NOT_APPLICABLE,W7167353707,NOT_APPLICABLE,1,OPENALEX:W7167353707,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00347,OPENALEX:W7140286862,Editor’s Comment,2024,OPENALEX,10.5325/studamershorstor.5.2.v,NOT_APPLICABLE,W7140286862,NOT_APPLICABLE,1,OPENALEX:W7140286862,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00348,OPENALEX:W4212765095,"Forest Landscape Restoration and Ecosystem Services in A Luoi District, Thua Thien Hue Province, Vietnam",2021,OPENALEX,10.53846/goediss-8742,NOT_APPLICABLE,W4212765095,NOT_APPLICABLE,1,OPENALEX:W4212765095,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00349,OPENALEX:W4405977942,Enhancing English Language Acquisition through ChatGPT: Use of Technology Acceptance Model in Linguistics,2024,OPENALEX,10.54692/jelle.2024.0604262,NOT_APPLICABLE,W4405977942,NOT_APPLICABLE,1,OPENALEX:W4405977942,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00350,OPENALEX:W4394814294,Application of machine learning models for green andsimultaneous determination of asiaticoside andmadecassoside in Centella asiatica,2024,OPENALEX,10.55401/gpttak47,NOT_APPLICABLE,W4394814294,NOT_APPLICABLE,1,OPENALEX:W4394814294,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00351,OPENALEX:W4399202856,"Molecular characterization of a distinct ginger chemotype from Thua Thien Hue, Vietnam, and the application of PCR-based markers for identifying unknown ginger populations in the region using machine learning",2024,OPENALEX,10.5586/aa/185311,NOT_APPLICABLE,W4399202856,NOT_APPLICABLE,1,OPENALEX:W4399202856,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00352,OPENALEX:W4416057229,The Impact of AI-induced Ethical Conflict and the Moderating Role of Psychological Safety on the Mental Health of Accountants in Financial Technology Enterprises in Vietnam,2025,OPENALEX,10.56294/saludcyt20252468,NOT_APPLICABLE,W4416057229,NOT_APPLICABLE,1,OPENALEX:W4416057229,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00353,OPENALEX:W7116841419,Application of Social Media Data to Enhance the Performance of Humanitarian Logistics: A Case Study of Vietnam in the Aftermath of Typhoon Yagi,2025,OPENALEX,10.56578/cis140101,NOT_APPLICABLE,W7116841419,NOT_APPLICABLE,1,OPENALEX:W7116841419,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00354,PMID:40881211,Machine learning-based models for prediction of in-hospital mortality in patients with dengue shock syndrome.,2025,OPENALEX | PUBMED,10.5662/wjm.v15.i3.101837,40881211,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4408211375 | PMID:40881211,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00355,OPENALEX:W4410459385,The Impact Of Digital Diplomacy On International Politics In The Early Decades Of The 21st Century And Its Implications For Vietnam,2025,OPENALEX,10.56734/ijahss.v6n5a6,NOT_APPLICABLE,W4410459385,NOT_APPLICABLE,1,OPENALEX:W4410459385,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00356,OPENALEX:W4297788599,Application of deep learning techniques in supportting the diagnosis of pneumonia through X-ray images,2021,OPENALEX,10.56824/vujs.2021nt24,NOT_APPLICABLE,W4297788599,NOT_APPLICABLE,1,OPENALEX:W4297788599,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00357,PMID:42258871,Assessment of Artificial Intelligence-based Translation Tools for Emergency Department Discharge Instructions.,2026,OPENALEX | PUBMED,10.5811/westjem.48825,42258871,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W7151807628 | PMID:42258871,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00358,OPENALEX:W7161401802,Primary School Teachers’ Intention to Adopt AI in Sexual and Reproductive Health Education: An Extended Technology Scceptance Model,2026,OPENALEX,10.5812/ijpbs-169858,NOT_APPLICABLE,W7161401802,NOT_APPLICABLE,1,OPENALEX:W7161401802,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00359,OPENALEX:W7169506880,APPLICATION OF ARTIFICIAL INTELLIGENCE IN SCREENING FOR AUTISM SPECTRUM DISORDER IN CHILDREN AT CAN THO CHILDREN'S HOSPITAL,2026,OPENALEX,10.58490/ctjump.2026i11ta.4353,NOT_APPLICABLE,W7169506880,NOT_APPLICABLE,1,OPENALEX:W7169506880,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00360,OPENALEX:W7133528178,Bibliometric Analysis of Human‑Centered AI Research in Southeast Asia (2015–2025),2025,OPENALEX,10.58812/esiscs.v3i02.799,NOT_APPLICABLE,W7133528178,NOT_APPLICABLE,1,OPENALEX:W7133528178,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00361,OPENALEX:W4390447031,Predicting Load-Deflection of Composite Concrete Bridges Using Machine Learning Models,2023,OPENALEX,10.58845/jstt.utt.2023.en.3.4.44-52,NOT_APPLICABLE,W4390447031,NOT_APPLICABLE,1,OPENALEX:W4390447031,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
